datetime,DSWRF_0_6_W_m2,DSWRF_6_12_W_m2,DSWRF_12_18_W_m2,DSWRF_18_24_W_m2,DSWRF_24h_mean_W_m2,DSWRF_24h_MJ_m2
2024-12-27,0.0,184.52,1015.18,346.656,386.589,33.4012896
2024-12-28,0.0,179.78,1007.9,345.696,383.34400000000005,33.1209216
2024-12-29,0.0,176.26,994.62,342.288,378.29200000000003,32.684428800000006
2024-12-30,0.0,171.28,867.14,302.04,335.115,28.953936000000002
2024-12-31,0.0,144.54,971.5,344.0,365.01,31.536864
2025-01-01,0.0,169.2,979.32,318.34,366.715,31.684176
2025-01-02,0.0,124.22,829.48,249.984,300.921,25.9995744
2025-01-03,0.0,172.02,1002.82,351.64,381.62,32.971968000000004
2025-01-04,0.0,173.14,1013.36,358.56,386.265,33.373296
2025-01-05,0.0,172.4,1007.7,352.32,383.105,33.100272000000004
2025-01-06,0.0,156.1,999.68,307.872,365.913,31.6148832
2025-01-07,0.0,167.68,1003.1,354.864,381.411,32.953910400000005
2025-01-08,0.0,164.52,989.42,349.296,375.809,32.4698976
2025-01-09,0.0,160.62,979.2,345.696,371.379,32.08714560000001
